province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR TALUKA,RURAL,,196133,100919,95206,8,106,,,5.67,137610,1.88
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR TALUKA,URBAN,,196158,100520,95619,19,105.13,,,5.97,134883,1.99
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,TOTAL,3016,3894938,1921289,1973150,499,97.37,1291.43,29.39,6.7,2723481,1.9
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,RURAL,,2750403,1344920,1405160,323,95.71,,,6.81,2010152,1.66
PUNJAB,052,SIALKOT DISTRICT,SIALKOT DISTRICT,URBAN,,1144535,576369,567990,176,101.48,,,6.44,713329,2.52
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,TOTAL,690,847117,417975,429042,100,97.42,1227.71,24.08,6.87,605435,1.78
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,RURAL,,643101,317238,325790,73,97.37,,,6.9,482078,1.53
PUNJAB,052,SIALKOT DISTRICT,DASKA TEHSIL,URBAN,,204016,100737,103252,27,97.56,,,6.76,123357,2.68
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,TOTAL,975,840847,412062,428685,100,96.12,862.41,14.48,6.95,611871,1.68
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,RURAL,,719133,351782,367278,73,95.78,,,6.99,534176,1.57
PUNJAB,052,SIALKOT DISTRICT,PASRUR TEHSIL,URBAN,,121714,60280,61407,27,98.16,,,6.73,77695,2.39
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,TOTAL,450,410823,198261,212509,53,93.3,912.94,33.58,6.58,298431,1.69
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,RURAL,,272882,131310,141546,26,92.77,,,6.61,226030,0.99
PUNJAB,052,SIALKOT DISTRICT,SAMBRIAL TEHSIL,URBAN,,137941,66951,70963,27,94.35,,,6.51,72401,3.44
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,TOTAL,901,1796151,892991,902914,246,98.9,1993.51,37.91,6.54,1207744,2.11
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,RURAL,,1115287,544590,570546,151,95.45,,,6.7,767868,1.98
PUNJAB,052,SIALKOT DISTRICT,SIALKOT TEHSIL,URBAN,,680864,348401,332368,95,104.82,,,6.28,439876,2.32
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,7121,179751,94723,85009,19,111.43,25.24,35.98,6.41,136322,1.46
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,,115077,61043,54029,5,112.98,,,6.04,87855,1.43
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,URBAN,,64674,33680,30980,14,108.72,,,7.19,48467,1.53
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,TOTAL,1977,7583,4032,3551,0,113.55,3.84,0,6.02,8057,-0.32
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,RURAL,,7583,4032,3551,,113.55,,,6.02,8057,-0.32
BALOCHISTAN,127,SIBI DISTRICT,KOT MANDAI SUB-TEHSIL,URBAN,,,0,0,0,,,,,,
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,TOTAL,1817,44490,23211,21278,1,109.08,24.49,0,5.91,32576,1.65
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,RURAL,,44490,23211,21278,1,109.08,,,5.91,32576,1.65
BALOCHISTAN,127,SIBI DISTRICT,LEHRI TEHSIL,URBAN,,,0,0,0,,,,,,
BALOCHISTAN,127,SIBI DISTRICT,SANGAN SUB-TEHSIL,TOTAL,1378,2665,1441,1223,1,117.83,1.93,0,8.2,3024,-0.66
BALOCHISTAN,127,SIBI DISTRICT,SANGAN SUB-TEHSIL,RURAL,,2665,1441,1223,1,117.83,,,8.2,3024,-0.66
BALOCHISTAN,127,SIBI DISTRICT,SANGAN SUB-TEHSIL,URBAN,,,0,0,0,,,,,,
BALOCHISTAN,127,SIBI DISTRICT,SIBI TEHSIL,TOTAL,1949,125013,66039,58957,17,112.01,64.14,51.73,6.6,92665,1.59
BALOCHISTAN,127,SIBI DISTRICT,SIBI TEHSIL,RURAL,,60339,32359,27977,3,115.66,,,6.06,44198,1.65
BALOCHISTAN,127,SIBI DISTRICT,SIBI TEHSIL,URBAN,,64674,33680,30980,14,108.72,,,7.19,48467,1.53
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,TOTAL,802,200426,102967,97449,10,105.66,249.91,6.42,6.54,141527,1.84
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,RURAL,,187559,96303,91246,10,105.54,,,6.59,133321,1.81
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR DISTRICT,URBAN,,12867,6664,6203,,107.43,,,5.87,8206,2.39
BALOCHISTAN,118,SOHBATPUR DISTRICT,FARIDABAD TEHSIL,TOTAL,137,58204,29719,28484,1,104.34,424.85,,6.69,33400,2.96
BALOCHISTAN,118,SOHBATPUR DISTRICT,FARIDABAD TEHSIL,RURAL,,58204,29719,28484,1,104.34,,,6.69,33400,2.96
BALOCHISTAN,118,SOHBATPUR DISTRICT,FARIDABAD TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,118,SOHBATPUR DISTRICT,SANHRI TEHSIL,TOTAL,331,88788,45781,43005,2,106.46,268.24,,6.39,66681,1.52
BALOCHISTAN,118,SOHBATPUR DISTRICT,SANHRI TEHSIL,RURAL,,88788,45781,43005,2,106.46,,,6.39,66681,1.52
BALOCHISTAN,118,SOHBATPUR DISTRICT,SANHRI TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR TEHSIL,TOTAL,334,53434,27467,25960,7,105.81,159.98,24.08,6.64,41446,1.34
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR TEHSIL,RURAL,,40567,20803,19757,7,105.29,,,6.93,33240,1.05
BALOCHISTAN,118,SOHBATPUR DISTRICT,SOHBATPUR TEHSIL,URBAN,,12867,6664,6203,,107.43,,,5.87,8206,2.39
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,6620,675215,355611,319554,50,111.28,102,,7.98,429841,2.4
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,,675215,355611,319554,50,111.28,,,7.98,429841,2.4
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,,,,,,,,,,,
FATA,031,SOUTH WAZIRISTAN AGENCY,BIRMIL TEHSIL,TOTAL,923,104282,54323,49948,11,108.76,112.98,,9.44,58512,3.08
FATA,031,SOUTH WAZIRISTAN AGENCY,BIRMIL TEHSIL,RURAL,,104282,54323,49948,11,108.76,,,9.44,58512,3.08
FATA,031,SOUTH WAZIRISTAN AGENCY,BIRMIL TEHSIL,URBAN,,,,,,,,,,,
FATA,031,SOUTH WAZIRISTAN AGENCY,LADHA TEHSIL,TOTAL,466,110842,57755,53080,7,108.81,237.86,,6.36,72278,2.27
FATA,031,SOUTH WAZIRISTAN AGENCY,LADHA TEHSIL,RURAL,,110842,57755,53080,7,108.81,,,6.36,72278,2.27
FATA,031,SOUTH WAZIRISTAN AGENCY,LADHA TEHSIL,URBAN,,,,,,,,,,,
FATA,031,SOUTH WAZIRISTAN AGENCY,MAKIN TEHSIL,TOTAL,404,58646,30906,27738,2,111.42,145.16,,6.35,30528,3.49
FATA,031,SOUTH WAZIRISTAN AGENCY,MAKIN TEHSIL,RURAL,,58646,30906,27738,2,111.42,,,6.35,30528,3.49
FATA,031,SOUTH WAZIRISTAN AGENCY,MAKIN TEHSIL,URBAN,,,,,,,,,,,
FATA,031,SOUTH WAZIRISTAN AGENCY,SARAROGHA TEHSIL,TOTAL,813,98180,51479,46694,7,110.25,120.76,,7.57,72063,1.64
FATA,031,SOUTH WAZIRISTAN AGENCY,SARAROGHA TEHSIL,RURAL,,98180,51479,46694,7,110.25,,,7.57,72063,1.64
FATA,031,SOUTH WAZIRISTAN AGENCY,SARAROGHA TEHSIL,URBAN,,,,,,,,,,,
FATA,031,SOUTH WAZIRISTAN AGENCY,SERWEKAI TEHSIL,TOTAL,398,54540,28695,25844,1,111.03,137.04,,7.2,31472,2.93
FATA,031,SOUTH WAZIRISTAN AGENCY,SERWEKAI TEHSIL,RURAL,,54540,28695,25844,1,111.03,,,7.2,31472,2.93
FATA,031,SOUTH WAZIRISTAN AGENCY,SERWEKAI TEHSIL,URBAN,,,,,,,,,,,
FATA,031,SOUTH WAZIRISTAN AGENCY,TIARZA TEHSIL,TOTAL,734,45156,23649,21507,,109.96,61.52,,7.99,37708,0.95
FATA,031,SOUTH WAZIRISTAN AGENCY,TIARZA TEHSIL,RURAL,,45156,23649,21507,,109.96,,,7.99,37708,0.95
FATA,031,SOUTH WAZIRISTAN AGENCY,TIARZA TEHSIL,URBAN,,,,,,,,,,,
FATA,031,SOUTH WAZIRISTAN AGENCY,TOI KHULLA TEHSIL,TOTAL,567,50413,27462,22947,4,119.68,88.91,,9.34,36508,1.71
FATA,031,SOUTH WAZIRISTAN AGENCY,TOI KHULLA TEHSIL,RURAL,,50413,27462,22947,4,119.68,,,9.34,36508,1.71
FATA,031,SOUTH WAZIRISTAN AGENCY,TOI KHULLA TEHSIL,URBAN,,,,,,,,,,,
FATA,031,SOUTH WAZIRISTAN AGENCY,WANA TEHSIL,TOTAL,2315,153156,81342,71796,18,113.3,66.16,,10.19,90772,2.79
FATA,031,SOUTH WAZIRISTAN AGENCY,WANA TEHSIL,RURAL,,153156,81342,71796,18,113.3,,,10.19,90772,2.79
FATA,031,SOUTH WAZIRISTAN AGENCY,WANA TEHSIL,URBAN,,,,,,,,,,,
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,8785,779062,404810,374142,110,108.2,88.68,10.97,5.07,513702,2.21
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,,693566,360844,332632,90,108.48,,,5.06,452667,2.27
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,,85496,43966,41510,20,105.92,,,5.13,61035,1.79
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,3489,201868,104853,96989,26,108.11,57.86,6.02,5.07,123957,2.6
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,,189707,98600,91083,24,108.25,,,5.07,116175,2.61
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,URBAN,,12161,6253,5906,2,105.88,,,5.16,7782,2.37
SINDH,088,SUJAWAL DISTRICT,KHARO CHAN TALUKA,TOTAL,778,10235,5371,4864,,110.42,13.16,,4.79,9956,0.15
SINDH,088,SUJAWAL DISTRICT,KHARO CHAN TALUKA,RURAL,,10235,5371,4864,,110.42,,,4.79,9956,0.15
SINDH,088,SUJAWAL DISTRICT,KHARO CHAN TALUKA,URBAN,,,,,,,,,,,
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,TOTAL,698,210820,109519,101269,32,108.15,302.03,9.63,5.1,151915,1.74
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,RURAL,,190520,99141,91353,26,108.53,,,5.12,135349,1.81
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,URBAN,,20300,10378,9916,6,104.66,,,4.94,16566,1.07
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,TOTAL,3074,159748,83266,76457,25,108.91,51.97,11.1,5.12,100575,2.46
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,RURAL,,142021,74057,67943,21,109,,,5.08,87174,2.6
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,URBAN,,17727,9209,8514,4,108.16,,,5.52,13401,1.48
SINDH,088,SUJAWAL DISTRICT,SUJAWAL TALUKA,TOTAL,746,196391,101801,94563,27,107.65,263.26,17.98,5.01,127299,2.3
SINDH,088,SUJAWAL DISTRICT,SUJAWAL TALUKA,RURAL,,161083,83675,77389,19,108.12,,,5,104013,2.32
SINDH,088,SUJAWAL DISTRICT,SUJAWAL TALUKA,URBAN,,35308,18126,17174,8,105.54,,,5.06,23286,2.21
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,5165,1488372,776332,711882,158,109.05,288.16,48.43,5.64,931387,2.49
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,,767566,399143,368358,65,108.36,,,5.67,469282,2.62
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,,720806,377189,343524,93,109.8,,,5.61,462105,2.36
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,109,320223,165509,154673,41,107.01,2937.83,86.37,5.79,159475,3.73
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,,43652,22548,21102,2,106.85,,,5.76,29374,2.1
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,,276571,142961,133571,39,107.03,,,5.8,130101,4.04
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,1042,436372,231357,204973,42,112.87,418.78,22.94,5.77,268201,2.59
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,,336263,174272,161964,27,107.6,,,5.79,205976,2.61
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,URBAN,,100109,57085,43009,15,132.73,,,5.7,62225,2.53
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,TOTAL,807,370582,192598,177950,34,108.23,459.21,23.14,5.6,223990,2.68
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,RURAL,,284840,148419,136392,29,108.82,,,5.67,166453,2.86
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,URBAN,,85742,44179,41558,5,106.31,,,5.41,57537,2.12
SINDH,082,SUKKUR DISTRICT,SALEHPAT TALUKA,TOTAL,2957,129736,67952,61775,9,110,43.87,20.75,5.33,64646,3.73
SINDH,082,SUKKUR DISTRICT,SALEHPAT TALUKA,RURAL,,102811,53904,48900,7,110.23,,,5.28,64646,2.47
SINDH,082,SUKKUR DISTRICT,SALEHPAT TALUKA,URBAN,,26925,14048,12875,2,109.11,,,5.5,,
SINDH,082,SUKKUR DISTRICT,SUKKUR CITY TALUKA,TOTAL,250,231459,118916,112511,32,105.69,925.84,100,5.46,215075,0.39
SINDH,082,SUKKUR DISTRICT,SUKKUR CITY TALUKA,RURAL,,,,,,,,,,,
SINDH,082,SUKKUR DISTRICT,SUKKUR CITY TALUKA,URBAN,,231459,118916,112511,32,105.69,,,5.46,212242,0.46
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,1543,1625477,815828,809550,99,100.78,1053.45,16.98,7.56,1026804,2.44
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,RURAL,,1349513,679142,670297,74,101.32,,,7.58,847590,2.47
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,URBAN,,275964,136686,139253,25,98.16,,,7.43,179214,2.29
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,TOTAL,318,305782,154603,151162,17,102.28,961.58,13.51,7.71,187558,2.6
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,RURAL,,264463,134329,130119,15,103.24,,,7.73,159697,2.69
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,URBAN,,41319,20274,21043,2,96.35,,,7.59,27861,2.09
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,TOTAL,418,584876,290746,294111,19,98.86,1399.22,4.48,7.64,376106,2.35
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RURAL,,558662,277621,281022,19,98.79,,,7.67,358024,2.37
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,URBAN,,26214,13125,13089,0,100.28,,,7.19,18082,1.97
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI TEHSIL,TOTAL,389,406321,199677,206612,32,96.64,1044.53,38.25,7.65,258006,2.41
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI TEHSIL,RURAL,,250916,123384,127520,12,96.76,,,7.75,155193,2.56
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI TEHSIL,URBAN,,155405,76293,79092,20,96.46,,,7.49,102813,2.19
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,TOPI TEHSIL,TOTAL,418,328498,170802,157665,31,108.33,785.88,16.14,7.17,205134,2.5
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,TOPI TEHSIL,RURAL,,275472,143808,131636,28,109.25,,,7.15,174676,2.42
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,TOPI TEHSIL,URBAN,,53026,26994,26029,3,103.71,,,7.28,30458,2.96
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,5337,2308624,1171947,1136544,133,103.11,432.57,30.14,8.37,1257602,3.24
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,RURAL,,1612803,813754,798984,65,101.85,,,8.49,1083734,2.11
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,URBAN,,695821,358193,337560,68,106.11,,,8.11,173868,7.56
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,TOTAL,297,599324,309706,289557,61,106.96,2017.93,55.29,8.08,321995,3.32
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,RURAL,,267947,138202,129734,11,106.53,,,8.17,148127,3.16
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,URBAN,,331377,171504,159823,50,107.31,,,8.01,173868,3.45
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,TOTAL,419,183777,93073,90697,7,102.62,438.61,51.16,8.05,99975,3.25
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,RURAL,,89758,45747,44009,2,103.95,,,8.26,99975,-0.56
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,URBAN,,94019,47326,46688,5,101.37,,,7.86,,
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BEHRAIN TEHSIL,TOTAL,2899,248422,127882,120520,20,106.11,85.69,24.91,8.26,125247,3.66
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BEHRAIN TEHSIL,RURAL,,186533,96057,90460,16,106.19,,,8.39,125247,2.11
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BEHRAIN TEHSIL,URBAN,,61889,31825,30060,4,105.87,,,7.91,,
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,CHARBAGH TEHSIL,TOTAL,161,126001,64909,61086,6,106.26,782.61,,8.18,73682,2.86
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,CHARBAGH TEHSIL,RURAL,,126001,64909,61086,6,106.26,,,8.18,73682,2.86
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,CHARBAGH TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KABAL TEHSIL,TOTAL,485,420001,208981,211007,13,99.04,865.98,28.09,8.71,244142,2.89
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KABAL TEHSIL,RURAL,,302028,148325,153695,8,96.51,,,8.84,244142,1.12
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KABAL TEHSIL,URBAN,,117973,60656,57312,5,105.83,,,8.4,,
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KHAWAZAKHELA TEHSIL,TOTAL,392,265500,136046,129450,4,105.1,677.3,18.09,8.27,141193,3.37
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KHAWAZAKHELA TEHSIL,RURAL,,217484,110752,106728,4,103.77,,,8.18,141193,2.3
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KHAWAZAKHELA TEHSIL,URBAN,,48016,25294,22722,0,111.32,,,8.7,,
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,MATTA TEHSIL,TOTAL,684,465599,231350,234227,22,98.77,680.7,9.14,8.8,251368,3.29
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,MATTA TEHSIL,RURAL,,423052,209762,213272,18,98.35,,,8.85,251368,2.77
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,MATTA TEHSIL,URBAN,,42547,21588,20955,4,103.02,,,8.38,,
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,1554,838527,432697,405709,121,106.65,539.59,31.97,5.04,493526,2.82
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,,570428,294308,276048,72,106.61,,,5.02,387270,2.06
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,,268099,138389,129661,49,106.73,,,5.07,106256,4.98
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,483,210202,108090,102092,20,105.88,435.2,17.21,5,125558,2.74
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,RURAL,,174017,89467,84533,17,105.84,,,5.01,114871,2.21
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,URBAN,,36185,18623,17559,3,106.06,,,4.97,10687,6.62
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,TOTAL,626,241170,124378,116760,32,106.52,385.26,7.46,4.95,141913,2.83
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,RURAL,,223171,115059,108080,32,106.46,,,4.96,141913,2.41
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,URBAN,,17999,9319,8680,,107.36,,,4.87,,
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,TOTAL,445,387155,200229,186857,69,107.16,870.01,55.25,5.11,226055,2.87
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,RURAL,,173240,89782,83435,23,107.61,,,5.12,130486,1.5
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,URBAN,,213915,110447,103422,46,106.79,,,5.11,95569,4.32
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,TOTAL,1423,677098,349122,327888,88,106.48,475.82,20.98,5.13,438624,2.31
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,RURAL,,535061,275634,259357,70,106.28,,,5.13,368979,1.97
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN DISTRICT,URBAN,,142037,73488,68531,18,107.23,,,5.12,69645,3.82
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,TOTAL,770,237011,122078,114909,24,106.24,307.81,2.69,5.12,157683,2.16
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,RURAL,,230630,118786,111822,22,106.23,,,5.12,153434,2.16
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,BULRI SHAH KARIM TALUKA,URBAN,,6381,3292,3087,2,106.64,,,5.25,4249,2.16
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,TOTAL,390,184683,95079,89585,19,106.13,473.55,18.3,5.31,114751,2.53
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,RURAL,,150895,77411,73465,19,105.37,,,5.24,114751,1.45
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO GHULAM HYDER TALUKA,URBAN,,33788,17668,16120,,109.6,,,5.64,,
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,TOTAL,263,255404,131965,123394,45,106.95,971.12,39.89,5.01,166190,2.28
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,RURAL,,153536,79437,74070,29,107.25,,,5.04,100794,2.24
SINDH,090,TANDO MUHAMMAD KHAN DISTRICT,TANDO MUHAMMAD KHAN TALUKA,URBAN,,101868,52528,49324,16,106.5,,,4.96,65396,2.36
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,TOTAL,1679,390626,200100,190499,27,105.04,232.65,12.05,8.85,238216,2.63
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,RURAL,,343562,175264,168273,25,104.15,,,8.98,202475,2.82
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK DISTRICT,URBAN,,47064,24836,22226,2,111.74,,,8.03,35741,1.46
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,TOTAL,1679,390626,200100,190499,27,105.04,232.65,12.05,8.85,238216,2.63
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,RURAL,,343562,175264,168273,25,104.15,,,8.98,202475,2.82
KHYBER PAKTUNKHWA,004,TANK DISTRICT,TANK TEHSIL,URBAN,,47064,24836,22226,2,111.74,,,8.03,35741,1.46
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,19637,1647036,881018,765862,156,115.04,83.87,8.05,5.45,914291,3.14
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,,1514502,810796,703564,142,115.24,,,5.5,874464,2.93
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,,132534,70222,62298,14,112.72,,,4.87,39827,6.52
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,3386,350807,193239,157551,17,122.65,103.61,6.65,6.4,167235,3.97
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,,327492,180400,147078,14,122.66,,,6.5,167235,3.59
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,,23315,12839,10473,3,122.59,,,5.21,,
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,TOTAL,2126,305529,169541,135975,13,124.69,143.71,2.45,7.17,165289,3.28
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,RURAL,,298045,165279,132753,13,124.5,,,7.16,165289,3.15
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,URBAN,,7484,4262,3222,,132.28,,,7.46,,
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,TOTAL,2872,148871,77730,71116,25,109.3,51.84,8.83,4.54,92047,2.56
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,RURAL,,135729,70873,64833,23,109.32,,,4.53,82344,2.66
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,URBAN,,13142,6857,6283,2,109.14,,,4.56,9703,1.61
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,TOTAL,3515,244439,128138,116273,28,110.2,69.54,7.57,4.88,137826,3.06
